date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:11:18	2524/2524	---M-Z	200	added ('OK')	text/xml	etag:%2231-1631637678;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Ftraining-services%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed43fd	(from https://pollyannaconsultancyservices.com/training-services/)
22:11:18	25820/25820	---M--	200	added ('OK')	image/png	etag:%2264dc-605c0fe6-d34221c076b85bd9;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/03/cropped-logo-1.png	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/03/cropped-logo-1.png	(from https://pollyannaconsultancyservices.com/training-services/)
22:11:19	2722/2722	---M-Z	200	added ('OK')	text/css	etag:%22aa2-6128a1aa-147681cd4f3c6779;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-936.css?ver=1630052778	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-936adcf.css	(from https://pollyannaconsultancyservices.com/placement-services/)
22:11:19	3929/3929	---M-Z	200	added ('OK')	application/json	etag:%2232-1631637679;gz%22	https://pollyannaconsultancyservices.com/wp-json/wp/v2/pages/936	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/wp/v2/pages/936.json	(from https://pollyannaconsultancyservices.com/placement-services/)
22:11:19	2437/2437	---M-Z	200	added ('OK')	application/json	etag:%2233-1631637679;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fplacement-services%2F	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embeda995.json	(from https://pollyannaconsultancyservices.com/placement-services/)
22:11:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2016:41:20%20GMT	https://pollyannaconsultancyservices.com/?p=936	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/indexb648.html	(from https://pollyannaconsultancyservices.com/placement-services/)
22:11:20	2529/2529	---M-Z	200	added ('OK')	text/xml	etag:%2234-1631637680;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fplacement-services%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed55d6	(from https://pollyannaconsultancyservices.com/placement-services/)
22:11:20	21044/21044	---M--	200	added ('OK')	image/jpeg	etag:%225234-604c425d-5854a9577f8cf59a;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/03/Main_img.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/03/Main_img.jpg	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:20	13365/13365	---M-Z	200	added ('OK')	text/css	etag:%223435-612c79a4-8f6745ede54c84aa;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/essential-addons-elementor/a6fc6ebfa.min.css?ver=1631554032	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/essential-addons-elementor/a6fc6ebfa.minca31.css	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:21	48749/48749	---M-Z	200	added ('OK')	text/css	etag:%22be6d-6129c692-b49a48a4b509f109;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-385.css?ver=1630127762	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-385aacf.css	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:21	57211/57211	---MCZ	200	added ('OK')	application/json	etag:%2235-1631637681;gz%22	https://pollyannaconsultancyservices.com/wp-json/wp/v2/pages/385	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/wp/v2/pages/385.json	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:22	2447/2447	---M-Z	200	added ('OK')	application/json	etag:%2236-1631637682;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Feducational-services%2F	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed6428.json	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2016:41:22%20GMT	https://pollyannaconsultancyservices.com/?p=385	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/indexf1ac.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:22	2539/2539	---M-Z	200	added ('OK')	text/xml	etag:%2237-1631637682;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Feducational-services%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embedb2ee	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:22	6072/6072	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217b8-612c79a4-1cfcf0e2787450c5;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/essential-addons-elementor/a6fc6ebfa.min.js?ver=1631554032	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/essential-addons-elementor/a6fc6ebfa.minca31.js	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:23	99595/99595	---MCZ	200	added ('OK')	text/html	etag:%2214-1631637012;gz%22	https://pollyannaconsultancyservices.com/educational-services/bachelors-in-computer-application/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/bachelors-in-computer-application/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:23	103133/103133	---MCZ	200	added ('OK')	text/html	etag:%2238-1631637683;gz%22	https://pollyannaconsultancyservices.com/educational-services/b-tech/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/b-tech/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:23	145708/145708	---M--	200	added ('OK')	image/jpeg	etag:%222392c-605b91d7-e49358db58f978be;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/03/laptop-office-hand-3196481.jpg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/03/laptop-office-hand-3196481.jpg	(from https://pollyannaconsultancyservices.com/business-with-us/)
22:11:24	89996/89996	---MCZ	200	added ('OK')	text/html	etag:%2239-1631637683;gz%22	https://pollyannaconsultancyservices.com/educational-services/diploma/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/diploma/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:24	28735/28735	---M-Z	200	added ('OK')	text/css	etag:%22703f-61250d57-3ab4ab377d77e3b;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-1041.css?ver=1629818199	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-10418555.css	(from https://pollyannaconsultancyservices.com/business-with-us/)
22:11:24	92195/92195	---M-Z	200	added ('OK')	text/html	etag:%2240-1631637684;gz%22	https://pollyannaconsultancyservices.com/educational-services/b-architecture/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/b-architecture/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:24	95580/95580	---MCZ	200	added ('OK')	text/html	etag:%2241-1631637684;gz%22	https://pollyannaconsultancyservices.com/educational-services/m-architecture/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/m-architecture/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:25	104341/104341	---M-Z	200	added ('OK')	text/html	etag:%2210-1631598039;gz%22	https://pollyannaconsultancyservices.com/educational-services/bachelors-in-managment/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/bachelors-in-managment/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:26	61695/61695	---MCZ	200	added ('OK')	application/json	etag:%2242-1631637685;gz%22	https://pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1041	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1041.json	(from https://pollyannaconsultancyservices.com/business-with-us/)
22:11:26	103483/103483	---MCZ	200	added ('OK')	text/html	etag:%2243-1631637685;gz%22	https://pollyannaconsultancyservices.com/educational-services/commerce-banking-u-g/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/commerce-banking-u-g/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:26	98301/98301	---MCZ	200	added ('OK')	text/html	etag:%2244-1631637685;gz%22	https://pollyannaconsultancyservices.com/educational-services/commerce-banking-p-g/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/commerce-banking-p-g/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:27	101510/101510	---MCZ	200	added ('OK')	text/html	etag:%2245-1631637685;gz%22	https://pollyannaconsultancyservices.com/educational-services/masters-in-managment/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/masters-in-managment/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:27	2427/2427	---M-Z	200	added ('OK')	application/json	etag:%2246-1631637687;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fbusiness-with-us%2F	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed8cd1.json	(from https://pollyannaconsultancyservices.com/business-with-us/)
22:11:27	113061/113061	---MCZ	200	added ('OK')	text/html	etag:%2247-1631637687;gz%22	https://pollyannaconsultancyservices.com/educational-services/law/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/law/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:28	91091/91091	---MCZ	200	added ('OK')	text/html	etag:%2248-1631637687;gz%22	https://pollyannaconsultancyservices.com/educational-services/medical/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/medical/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:28	2519/2519	---M-Z	200	added ('OK')	text/xml	etag:%2249-1631637687;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fbusiness-with-us%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embedfc71	(from https://pollyannaconsultancyservices.com/business-with-us/)
22:11:28	33982/33982	---M-Z	200	added ('OK')	text/css	etag:%2284be-609fdc57-48045c635a2d10b5;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/forminator/css/style-1067.css?ver=1617605022	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/forminator/css/style-10671f4b.css	(from https://pollyannaconsultancyservices.com/business-with-us/)
22:11:28	115415/115415	---MCZ	200	added ('OK')	text/html	etag:%2250-1631637688;gz%22	https://pollyannaconsultancyservices.com/paramedical/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/paramedical/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:28	13324/13324	---M-Z	200	added ('OK')	text/css	etag:%22340c-6123eae9-75204acdd3d89866;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/forminator/assets/forminator-ui/css/src/form/forminator-form-material.select2.min.css?ver=1.15.0.1	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/forminator/assets/forminator-ui/css/src/form/forminator-form-material.select2.min9330.css	(from https://pollyannaconsultancyservices.com/business-with-us/)
22:11:28	88483/88483	---M-Z	200	added ('OK')	text/html	etag:%2251-1631637688;gz%22	https://pollyannaconsultancyservices.com/educational-services/pharmacy/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/pharmacy/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:28	88721/88721	---MCZ	200	added ('OK')	text/html	etag:%2252-1631637688;gz%22	https://pollyannaconsultancyservices.com/educational-services/d-pharmacy/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/d-pharmacy/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:29	74122/74122	---M-Z	200	added ('OK')	application/x-javascript	etag:%221218a-6123eae9-1ddaaa829c0bf53b;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/forminator/assets/forminator-ui/js/select2.full.min.js?ver=1.15.0.1	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/forminator/assets/forminator-ui/js/select2.full.min9330.js	(from https://pollyannaconsultancyservices.com/business-with-us/)
22:11:29	10225/10225	---M-Z	200	added ('OK')	text/css	etag:%2227f1-6127d8e7-5c1c69c31b89545b;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-727.css?ver=1630001383	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-727deea.css	(from https://pollyannaconsultancyservices.com/contact-us/)
22:11:29	98571/98571	---MCZ	200	added ('OK')	text/html	etag:%2253-1631637689;gz%22	https://pollyannaconsultancyservices.com/educational-services/nursing/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/nursing/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:30	15491/15491	---MCZ	200	added ('OK')	application/json	etag:%2254-1631637689;gz%22	https://pollyannaconsultancyservices.com/wp-json/wp/v2/pages/727	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/wp/v2/pages/727.json	(from https://pollyannaconsultancyservices.com/contact-us/)
22:11:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2016:41:29%20GMT	https://pollyannaconsultancyservices.com/?p=1041	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/indexc9ac.html	(from https://pollyannaconsultancyservices.com/business-with-us/)
22:11:30	92766/92766	---MCZ	200	added ('OK')	text/html	etag:%2255-1631637690;gz%22	https://pollyannaconsultancyservices.com/educational-services/dental/	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/educational-services/dental/index.html	(from https://pollyannaconsultancyservices.com/educational-services/)
22:11:30	2397/2397	---M-Z	200	added ('OK')	application/json	etag:%2256-1631637690;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fcontact-us%2F	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embedd48a.json	(from https://pollyannaconsultancyservices.com/contact-us/)
22:11:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2016:41:30%20GMT	https://pollyannaconsultancyservices.com/?p=727	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/index58a0.html	(from https://pollyannaconsultancyservices.com/contact-us/)
22:11:30	2489/2489	---M-Z	200	added ('OK')	text/xml	etag:%2257-1631637690;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fcontact-us%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed0cf2	(from https://pollyannaconsultancyservices.com/contact-us/)
22:11:31	10999/10999	---M--	200	added ('OK')	image/jpeg	etag:%222af7-60bdb1be-ed147729f63ed717;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24_05_2021-police-3-150x150.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24_05_2021-police-3-150x150.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:31	11598/11598	---M-Z	200	added ('OK')	text/css	etag:%222d4e-612c3f56-81900bf8edf4010b;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/essential-addons-elementor/494c21e20.min.css?ver=1631636853	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/essential-addons-elementor/494c21e20.mind1ef.css	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:31	33997/33997	---M-Z	200	added ('OK')	text/css	etag:%2284cd-61287888-8d34c1010757c749;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-1667.css?ver=1630042248	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-16674751.css	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:32	47314/47314	---MCZ	200	added ('OK')	application/json	etag:%2258-1631637692;gz%22	https://pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1667	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1667.json	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:33	2548/2548	---M-Z	200	added ('OK')	application/json	etag:%2259-1631637693;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fpollyanna-covid-support-save-the-people%2F	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embeddde5.json	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2016:41:33%20GMT	https://pollyannaconsultancyservices.com/?p=1667	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/index1f00.html	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:33	2640/2640	---M-Z	200	added ('OK')	text/xml	etag:%2260-1631637693;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fpollyanna-covid-support-save-the-people%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embeddef9	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:33	45974/45974	---MCZ	200	added ('OK')	application/javascript	etag:W/%22755c5a93a244fc13f23f11a2e265fd2d%22	https://cdn.razorpay.com/static/widget/payment-button.js	G:/My%20Web%20Sites/pcs/cdn.razorpay.com/static/widget/payment-button.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:34	1214/1214	---M--	200	added ('OK')	image/png	etag:%224be-6088dd7c-8d460ceb312e8983;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/5b9bfb2c-icon-4-1.png	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/5b9bfb2c-icon-4-1.png	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:34	1093/1093	---M--	200	added ('OK')	image/png	etag:%22445-6088dd7c-b8d8ad88fb287b8d;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/5b9bfb2c-icon-3-1.png	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/5b9bfb2c-icon-3-1.png	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:34	1198/1198	---M--	200	added ('OK')	image/png	etag:%224ae-6088dd7d-2dde831902402dae;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/6b4bbe96-icon-2-1.png	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/6b4bbe96-icon-2-1.png	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:35	129893/129893	---M--	200	added ('OK')	image/jpeg	etag:%221fb65-60bdb1bd-626cdea2d72fab07;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24_05_2021-police-3.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24_05_2021-police-3.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:35	154386/154386	---M--	200	added ('OK')	image/jpeg	etag:%2225b12-60bdb1cd-863a143828bc8b6f;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24_05_2021-police4.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24_05_2021-police4.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:35	10501/10501	---M--	200	added ('OK')	image/jpeg	etag:%222905-60bdb1ce-28760bd75faa321;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24_05_2021-police4-150x150.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24_05_2021-police4-150x150.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:35	147996/147996	---M--	200	added ('OK')	image/jpeg	etag:%222421c-60bdb1d1-dcf5c68e4654b9c3;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24052021-police-2.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24052021-police-2.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:35	10850/10850	---M--	200	added ('OK')	image/jpeg	etag:%222a62-60bdb1d1-324d54f7062ae593;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24052021-police-2-150x150.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24052021-police-2-150x150.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:36	162145/162145	---M--	200	added ('OK')	image/jpeg	etag:%2227961-60bdb1d4-d52d70a13b92c45c;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24052021-police.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24052021-police.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:36	10329/10329	---M--	200	added ('OK')	image/jpeg	etag:%222859-60bdb1d5-c2520f62d9d106c1;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24052021-police-150x150.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/24052021-police-150x150.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:36	126599/126599	---M--	200	added ('OK')	image/jpeg	etag:%221ee87-60bdb1d8-e83f0ca4a5f1aa1b;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/Untitled-design.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/Untitled-design.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:36	10208/10208	---M--	200	added ('OK')	image/jpeg	etag:%2227e0-60bdb1da-96a5a89b6ed08209;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/06/Untitled-design-150x150.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/06/Untitled-design-150x150.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:37	124710/124710	---M--	200	added ('OK')	image/jpeg	etag:%221e726-60892116-8e8536ba0c34e4ef;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/118165827_gettyimages-1232465340.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/118165827_gettyimages-1232465340.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:37	63068/63068	---M--	200	added ('OK')	image/jpeg	etag:%22f65c-608ad03a-9444e6ab14e3ee15;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/Mumbai_Volunteers_COVID19_21042021_1200.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/Mumbai_Volunteers_COVID19_21042021_1200.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:37	74464/74464	---M--	200	added ('OK')	image/jpeg	etag:%22122e0-608acfbb-ebbbe3596d4237e6;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/113253106_coviddelhireuters.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/113253106_coviddelhireuters.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:37	993/993	---M-Z	200	added ('OK')	text/css	etag:%223e1-612bc64d-afd21ebd3668e7bf;gz%22	https://pollyannaconsultancyservices.com/wp-content/themes/astra/assets/css/minified/galleries.min.css?ver=3.6.8	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/themes/astra/assets/css/minified/galleries.mina4f3.css	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:37	13715/13715	---M-Z	200	added ('OK')	text/css	etag:%223593-60891a2f-83b47a4046ab5447;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/css/corona.css?ver=1619597871	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/css/corona2ecd.css	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:37	217/217	---M--	200	added ('OK')	text/css	etag:%22d9-60891a2f-791b2d3efaa7c28f;;;%22	https://pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/css/cegraph.css?ver=1619597871	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/css/cegraph2ecd.css	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:38	6072/6072	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217b8-612c3f56-6545edb1d7af4325;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/essential-addons-elementor/494c21e20.min.js?ver=1631636853	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/essential-addons-elementor/494c21e20.mind1ef.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:38	1801/1801	---M-Z	200	added ('OK')	application/x-javascript	etag:%22709-6123ea47-8af916fffaa31ae2;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
